"","PERIODO_OFICIALIZACION","SUBREGIMEN","REGION_ORIGEN","PAIS_ORIGEN_DESC","REGION_PROCEDENCIA","PAIS_PROCEDENCIA_DESC","MEDIO_TRANSPORTE_DESC","ADUANA_DESC","REGION_ADUANA","UNIDAD_DESC","CAPITULO","PARTIDA","CANTIDAD_UNIDAD","KILOS_NETOS","MONTO_FOB_DOLAR","CANAL"
"1056",201702,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8538",9170.02,9170.02,211424.33,"R"
"1057",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8509",3727.82,3727.82,62757.17,"R"
"1058",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",6306.5,6306.5,45680.71,"V"
"1059",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8537",8353.89,8353.89,236330.95,"R"
"1060",201701,"IC05","XX","JAPON","XX","JAPON","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",65,65,586654.02,"V"
"1061",201703,"IG04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",13688,13688,106692.13,"V"
"1062",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",13556,13556,182628.89,"V"
"1063",201702,"IC05","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8309",4000,4000,49969.46,"V"
"1064",201703,"IC04","UE","REINO_UNIDO","UE","REINO_UNIDO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1010,1010,46684.5,"N"
"1065",201702,"IC03","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",1000.34,1000.34,57794.6,"V"
"1066",201703,"IC05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",47910,47910,60366.6,"V"
"1067",201703,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8510",450.05,450.05,47093.83,"V"
"1068",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",11686,11686,94472.3,"N"
"1069",201701,"IC04","XX","VIETNAM","XX","VIETNAM","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8508",4122.36,4122.36,42938.1,"R"
"1070",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","86","8608",5479,5479,219450,"V"
"1071",201703,"IC05","IN","INDIA","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3854.74,3854.74,42372.28,"V"
"1072",201701,"IC05","CN","CHINA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",41,41,273229.2,"R"
"1073",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8714",64880.1,64880.1,244433.41,"N"
"1074",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",12614.06,12614.06,203641.82,"R"
"1075",201701,"IC05","UE","SUECIA","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",6261.39,6261.39,214940.15,"R"
"1076",201703,"IC03","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",2750.19,2750.19,58745.19,"R"
"1077",201701,"IC04","CN","CHINA","CN","CHINA","AVION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8536",1183,1183,41444,"V"
"1078",201703,"IG05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",26752.42,26752.42,490130.82,"R"
"1079",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8714",29727,29727,66692.29,"R"
"1080",201703,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",28785.08,28785.08,294366.3,"R"
"1081",201701,"IG04","NA","ESTADOS_UNIDOS","XX","JAPON","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",900.94,900.94,51151.69,"N"
"1082",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",402668.63,402668.63,995105.36,"N"
"1083",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",5413.51,5413.51,64683.36,"N"
"1084",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",2932.97,2932.97,95035.14,"V"
"1085",201702,"IG05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",15818.7,15818.7,226811.66,"N"
"1086",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",2254.21,2254.21,65329.97,"R"
"1087",201703,"IG03","XX","JAPON","XX","JAPON","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",13524.59,13524.59,514985.74,"R"
"1088",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","SAN_NICOLAS","DIR_REG_AD_PAMPEANA","KILOGRAMO","87","8714",35266.35,35266.35,208453.81,"R"
"1089",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8714",22458,22458,64331,"R"
"1090",201701,"IG04","XX","JAPON","XX","JAPON","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","85","8536",1019.99,1019.99,76476.37,"N"
"1091",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",8782.32,8782.32,73304.01,"N"
"1092",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",161171.96,161171.96,432205.89,"R"
"1093",201701,"IG04","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",7359.24,7359.24,59186.35,"R"
"1094",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8516",67382.98,67382.98,296715.1,"R"
"1095",201703,"IG04","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",121352.43,121352.43,851745.29,"R"
"1096",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",37317.4,37317.4,254573.37,"R"
"1097",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8507",20029.23,20029.23,52906.85,"R"
"1098",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",5752,5752,111010.08,"V"
"1099",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","85","8544",47061.45,47061.45,215249.36,"N"
"1100",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"KILOGRAMO","83","8309",68931.24,68931.24,554190.33,"N"
"1101",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","85","8505",5466,5466,59528.73,"R"
"1102",201702,"IC04","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",24304.47,24304.47,203405.36,"R"
"1103",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","82","8208",10032,10032,134100,"V"
"1104",201701,"IG05","IN","INDIA","IN","INDIA","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",33885,33885,124104,"V"
"1105",201703,"IC04","UE","SUECIA","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","85","8535",143.61,143.61,56536.55,"R"
"1106",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8716",49833,49833,68974.84,"N"
"1107",201703,"IC05","CN","CHINA","MS","URUGUAY","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","85","8529",8344.43,8344.43,45322.2,"R"
"1108",201703,"IC05","UE","REP_FED_DE_ALEMANIA","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",472.21,472.21,46087.03,"N"
"1109",201703,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8536",2967.88,2967.88,163804.2,"V"
"1110",201702,"IG04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8708",1223.33,1223.33,90703.62,"V"
"1111",201701,"IG05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8537",23968.2,23968.2,1608011,"N"
"1112",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","83","8309",14342.4,14342.4,98478.72,"V"
"1113",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"KILOGRAMO","82","8208",7604,7604,42508.8,"V"
"1114",201703,"IC05","IN","INDIA","MS","URUGUAY","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8544",700,700,43200,"N"
"1115",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"KILOGRAMO","85","8537",11768,11768,308384.89,"V"
"1116",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8541",980826.7,797.33,52445.9,"R"
"1117",201701,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",11839,10691.51,2880693.81,"N"
"1118",201703,"IC04","XX","TAIWAN","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8528",14855,20671.82,1724367.75,"R"
"1119",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",191344,86418.33,2536358.66,"R"
"1120",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8716",66265,136818.6,304739.69,"R"
"1121",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",12681,1460447.18,5797270.23,"V"
"1122",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",221772,103319.76,2503210.52,"R"
"1123",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8528",20821,104698.5,1801235.86,"R"
"1124",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8714",25773.25,25773.25,281596.2,"N"
"1125",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",616846.75,616846.75,2244780.46,"R"
"1126",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",31145.4,31145.4,309417.07,"R"
"1127",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8203",42906.63,42906.63,261625.07,"R"
"1128",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8204",14598.81,14598.81,60513.42,"N"
"1129",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",8195.51,8195.51,119380.51,"R"
"1130",201701,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",23766.11,23766.11,233147.12,"N"
"1131",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",158288.55,158288.55,1075862.13,"N"
"1132",201703,"IC03","CN","CHINA","CN","CHINA","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"KILOGRAMO","87","8714",35061.84,35061.84,186596.52,"N"
"1133",201702,"IG04","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","KILOGRAMO","87","8708",11826.67,11826.67,120409.74,"R"
"1134",201702,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8504",129,578.57,66930.09,"R"
"1135",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",76642,1745.53,1041520.39,"V"
"1136",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8525",558,207.69,69478,"N"
"1137",201701,"IC04","UE","POLONIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",17,135.79,51487.68,"N"
"1138",201703,"IC04","XX","MALASIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",21618,3061.72,1011237.33,"R"
"1139",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8501",117,993.86,81722.59,"R"
"1140",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8507",9232,2363.92,129128.93,"V"
"1141",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8526",3000,931,150680,"V"
"1142",201701,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8525",1421,808.48,155824.24,"N"
"1143",201702,"IC04","MS","BRASIL","MS","BRASIL","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",13,115.29,70922.78,"V"
"1144",201702,"IC04","UE","REP_FED_DE_ALEMANIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8502",2,1310,140611.71,"R"
"1145",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8511",297,454,106663.57,"R"
"1146",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",514,1937.15,1672137.39,"N"
"1147",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",16218,600.16,199417.85,"R"
"1148",201702,"IC04","XX","TAIWAN","XX","TAIWAN","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",40935,779.45,190209.06,"R"
"1149",201703,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8526",32,230.4,43520,"V"
"1150",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",50,501.37,270216.46,"N"
"1151",201701,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",10246,1514.92,532333.85,"R"
"1152",201702,"IC04","UE","FRANCIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",68,9.25,325074.21,"V"
"1153",201701,"IC24","XX","MALASIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",12,77.74,126821.05,"R"
"1154",201702,"IC24","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",7,25.91,74720.25,"R"
"1155",201701,"IC04","XX","COREA_REPUBLICANA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",10021,239.09,69780.03,"R"
"1156",201702,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",679,4748.15,1199681.51,"V"
"1157",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8541",1497923,141.8,64484.13,"V"
"1158",201703,"IC04","XX","MALASIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",1100,2400.64,494308.71,"V"
"1159",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8507",6774,1248.65,60113.36,"V"
"1160",201702,"IC04","NA","MEXICO","NA","MEXICO","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",124,464.83,1619914.14,"R"
"1161",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8541",2154979,850.03,68318.68,"R"
"1162",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8518",598,217.81,84345.3,"V"
"1163",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8516",1548,461.61,53731.24,"N"
"1164",201703,"IC04","UE","REINO_UNIDO","UE","REINO_UNIDO","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8543",90,138.27,52734.14,"R"
"1165",201703,"IC04","XX","JAPON","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",325,272.57,201258.06,"R"
"1166",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8526",294,111.48,42168.18,"R"
"1167",201702,"IC04","XX","TAILANDIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8528",70,454,56000,"R"
"1168",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8526",201,141.25,72235.26,"R"
"1169",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8511",659,768.56,40749.61,"N"
"1170",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8521",401,1225.13,107708.31,"R"
"1171",201702,"IC05","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",337,307.68,54810.53,"R"
"1172",201702,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",63,87.03,55796.17,"R"
"1173",201701,"IC04","UE","REINO_UNIDO","UE","REINO_UNIDO","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8506",12,310.75,45524.35,"R"
"1174",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8504",4725,507.79,81209.69,"N"
"1175",201703,"IC04","CN","CHINA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",322,615.18,310200.81,"R"
"1176",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8514",11,463.73,52882.26,"V"
"1177",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",13504,194.49,46232.12,"N"
"1178",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","87","8713",22,566.5,51344.74,"N"
"1179",201703,"IC04","UE","PAISES_BAJOS","UE","PAISES_BAJOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",10000,45,50000,"V"
"1180",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8525",2000,1490,70462,"V"
"1181",201701,"IC24","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",25,127.09,194286.89,"R"
"1182",201703,"IC04","NA","MEXICO","NA","MEXICO","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8523",310005,1090.95,133661.91,"V"
"1183",201701,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8518",1632,455.16,53601.17,"N"
"1184",201701,"IC04","XX","JAPON","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",30010,10.01,73566,"R"
"1185",201701,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8525",200,3164,197228,"V"
"1186",201702,"IC04","UE","FRANCIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",100,915,127240.54,"V"
"1187",201703,"IC04","XX","COREA_REPUBLICANA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8528",107,307.8,47056.68,"R"
"1188",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",683,176.86,160857.54,"N"
"1189",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8518",937,292.85,42377.36,"V"
"1190",201701,"IC04","UE","REP_CHECA","UE","PAISES_BAJOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",3,86.48,124670.1,"N"
"1191",201702,"IC04","XX","TAIWAN","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8526",3240,1507.8,278238.98,"R"
"1192",201701,"IC04","MS","BRASIL","MS","BRASIL","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8512",8259,3031.02,231810.17,"R"
"1193",201703,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8543",18,282.75,41649.96,"R"
"1194",201702,"IC05","XX","VIETNAM","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8542",325,100,54215.6,"V"
"1195",201701,"IC24","UE","ITALIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","UNIDAD","85","8517",6,16.74,75176.52,"N"
